name,model,rebar_version,engine,engine_version,err,haystack_len,iters,total,median,mad,mean,stddev,min,max
opt/onepass/first-three-words-russian,grep-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613423,3768,4.51s,794.00us,1.91us,796.26us,6.88us,786.54us,841.38us
opt/onepass/word-boundary-english,grep-captures,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613357,4599,4.51s,649.14us,4.31us,652.34us,10.18us,635.20us,713.08us
opt/onepass/word-boundary-english,grep-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613357,4774,4.51s,626.04us,3.97us,628.46us,7.76us,616.45us,672.23us
opt/onepass/word-boundary-russian,grep-captures,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613423,5928,4.51s,504.13us,2.35us,506.10us,6.20us,493.19us,549.85us
opt/onepass/word-boundary-russian,grep-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613423,6178,4.51s,484.36us,1.35us,485.62us,4.32us,478.42us,536.47us
opt/prefilter/literal-english,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,613357,24837,4.56s,120.35us,681.00ns,120.53us,2.45us,119.10us,451.75us
opt/prefilter/literal-english,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613357,288443,4.62s,10.40us,27.00ns,10.37us,212.00ns,10.18us,33.70us
opt/prefilter/literal-english,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613357,288328,4.62s,10.40us,27.00ns,10.38us,208.00ns,10.18us,28.64us
opt/prefilter/literal-casei-english,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,613357,1873,4.56s,1.59ms,14.62us,1.60ms,44.69us,1.55ms,1.97ms
opt/prefilter/literal-casei-english,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613357,87501,4.56s,34.07us,28.00ns,34.26us,371.00ns,33.96us,54.84us
opt/prefilter/literal-casei-english,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613357,85910,4.56s,34.84us,46.00ns,34.89us,341.00ns,34.09us,90.24us
opt/prefilter/literal-russian,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,613423,48982,4.56s,60.86us,60.00ns,60.99us,1.65us,60.73us,405.91us
opt/prefilter/literal-russian,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613423,268298,4.62s,10.41us,31.00ns,11.15us,1.92us,10.17us,82.01us
opt/prefilter/literal-russian,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613423,282066,4.62s,10.41us,28.00ns,10.61us,1.10us,10.18us,31.92us
opt/prefilter/literal-casei-russian,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,613423,2993,4.56s,1.00ms,1.91us,1.00ms,7.75us,1.00ms,1.31ms
opt/prefilter/literal-casei-russian,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,613423,69018,4.56s,43.21us,241.00ns,43.44us,643.00ns,42.54us,64.74us
opt/prefilter/literal-casei-russian,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,613423,69429,4.56s,43.02us,300.00ns,43.18us,598.00ns,42.37us,71.62us
opt/prefilter/rust-functions,count-captures,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,7384531,6846,4.56s,437.38us,1.75us,438.21us,3.67us,432.68us,549.21us
opt/prefilter/rust-functions,count-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,7384531,6849,4.56s,437.18us,1.88us,437.99us,4.62us,429.10us,653.98us
opt/reverse-anchored/word-end,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1000001,1000000,475.68ms,28.00ns,0.00ns,28.00ns,7.00ns,26.00ns,2.04us
opt/reverse-anchored/word-end,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1000001,1000000,475.42ms,30.00ns,1.00ns,31.00ns,7.00ns,28.00ns,2.06us
opt/reverse-inner/holmes,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,112710,4.56s,26.54us,111.00ns,26.59us,384.00ns,26.07us,60.51us
opt/reverse-inner/holmes,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,113526,4.56s,26.35us,105.00ns,26.40us,284.00ns,25.89us,42.49us
opt/reverse-inner/email,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,7384531,35657,4.56s,83.98us,280.00ns,84.10us,918.00ns,82.36us,116.49us
opt/reverse-inner/email,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,7384531,35990,4.56s,83.05us,279.00ns,83.33us,941.00ns,82.23us,116.12us
opt/reverse-inner/factored-prefix,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,52608,4.56s,56.93us,382.00ns,56.99us,723.00ns,55.73us,82.95us
opt/reverse-inner/factored-prefix,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,52432,4.56s,57.04us,412.00ns,57.19us,716.00ns,55.97us,71.44us
opt/reverse-inner/no-quadratic-backward,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,8000,359457,4.62s,8.31us,10.00ns,8.32us,108.00ns,8.29us,29.33us
opt/reverse-inner/no-quadratic-backward,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,8000,357893,4.62s,8.35us,13.00ns,8.36us,116.00ns,8.29us,38.54us
opt/reverse-inner/no-quadratic-forward,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,8000,180388,4.56s,16.59us,13.00ns,16.60us,154.00ns,16.56us,35.66us
opt/reverse-inner/no-quadratic-forward,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,8000,180005,4.56s,16.62us,16.00ns,16.64us,145.00ns,16.56us,23.49us
opt/reverse-suffix/holmes,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,594933,91169,4.56s,31.13us,434.00ns,32.88us,2.39us,30.36us,44.69us
opt/reverse-suffix/holmes,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,594933,96678,4.56s,30.96us,146.00ns,31.00us,370.00ns,30.32us,61.17us
opt/reverse-suffix/no-quadratic,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,8000,358663,4.67s,8.33us,9.00ns,8.34us,430.00ns,8.31us,236.67us
opt/reverse-suffix/no-quadratic,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,8000,357135,4.62s,8.36us,12.00ns,8.37us,113.00ns,8.31us,22.69us
reported/i1095-word-repetition/unicode-compile,compile,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,100,4.56s,28.57ms,51.12us,28.57ms,77.60us,28.42ms,28.80ms
reported/i1095-word-repetition/unicode-compile,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,,105,4.56s,27.00ms,43.94us,27.02ms,102.90us,26.88ms,27.56ms
reported/i1095-word-repetition/unicode-search,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,512,5342,4.56s,575.86us,1.06us,561.62us,29.62us,498.17us,602.84us
reported/i1095-word-repetition/unicode-search,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,512,4843,4.56s,641.80us,20.01us,619.51us,36.82us,558.54us,688.28us
reported/i1095-word-repetition/ascii-compile,compile,0.1.0 (rev be8b1354b8),python/re,3.12.3,,,178689,4.56s,15.55us,242.00ns,15.60us,1.89us,13.96us,700.62us
reported/i1095-word-repetition/ascii-compile,compile,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,11213,4.51s,34.88us,373.00ns,34.95us,621.00ns,33.27us,42.02us
reported/i1095-word-repetition/ascii-compile,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,,11091,4.51s,35.19us,327.00ns,35.25us,559.00ns,33.73us,43.00us
reported/i1095-word-repetition/ascii-search,count-spans,0.1.0 (rev be8b1354b8),python/re,3.12.3,,256,1000000,1.88s,629.00ns,15.00ns,649.00ns,727.00ns,577.00ns,611.20us
reported/i1095-word-repetition/ascii-search,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,256,1000000,1.43s,545.00ns,2.00ns,549.00ns,31.00ns,539.00ns,13.74us
reported/i1095-word-repetition/ascii-search,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,256,1000000,1.53s,547.00ns,1.00ns,550.00ns,48.00ns,543.00ns,27.18us
reported/i13-subset-regex/original-ascii,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,11,5.06s,288.76ms,25.27us,288.75ms,40.18us,288.67ms,288.81ms
reported/i13-subset-regex/original-ascii,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,1264,4.56s,2.37ms,13.81us,2.37ms,21.75us,2.33ms,2.49ms
reported/i13-subset-regex/original-ascii,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,1286,4.56s,2.33ms,5.07us,2.33ms,18.01us,2.31ms,2.58ms
reported/i13-subset-regex/original-unicode,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,9,4.81s,335.20ms,167.85us,335.19ms,237.64us,334.76ms,335.58ms
reported/i13-subset-regex/original-unicode,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,74,4.56s,40.47ms,231.70us,40.63ms,394.29us,40.13ms,41.28ms
reported/i13-subset-regex/original-unicode,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,72,4.56s,41.84ms,341.17us,41.95ms,431.00us,41.30ms,42.68ms
reported/i13-subset-regex/big-ascii,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,10,4.86s,315.87ms,43.48us,315.88ms,62.48us,315.77ms,316.00ms
reported/i13-subset-regex/big-ascii,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,13,5.06s,153.85ms,1.12ms,266.40ms,254.17ms,152.04ms,862.23ms
reported/i13-subset-regex/big-ascii,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,13,5.31s,161.53ms,912.16us,279.97ms,266.76ms,160.07ms,905.62ms
reported/i13-subset-regex/big-unicode,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,8,5.01s,376.80ms,73.76us,376.78ms,147.89us,376.49ms,377.00ms
reported/i13-subset-regex/big-unicode,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,7,4.86s,432.75ms,277.27ms,464.96ms,300.72ms,154.08ms,863.90ms
reported/i13-subset-regex/big-unicode,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,7,5.16s,458.29ms,293.29ms,493.02ms,318.32ms,164.32ms,914.61ms
reported/i13-subset-regex/huge-ascii,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,9,4.96s,343.40ms,165.52us,343.71ms,691.13us,343.07ms,345.27ms
reported/i13-subset-regex/huge-ascii,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,3,5.11s,1.01s,1.12ms,1.01s,1.25ms,1.01s,1.01s
reported/i13-subset-regex/huge-ascii,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,4,5.81s,0.96s,893.86us,0.96s,1.26ms,0.96s,0.96s
reported/i13-subset-regex/huge-unicode,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,7,4.86s,431.36ms,227.81us,431.33ms,293.32us,430.81ms,431.76ms
reported/i13-subset-regex/huge-unicode,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,4,5.51s,906.53ms,610.50us,906.88ms,1.10ms,905.87ms,908.59ms
reported/i13-subset-regex/huge-unicode,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,4,5.86s,0.97s,2.59ms,0.97s,2.74ms,0.97s,0.97s
reported/i13-subset-regex/huge-ascii-nosuffixlit,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,9,4.96s,343.88ms,285.17us,343.67ms,457.33us,342.85ms,344.33ms
reported/i13-subset-regex/huge-ascii-nosuffixlit,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,4,5.51s,908.36ms,316.42us,908.24ms,472.98us,907.55ms,908.71ms
reported/i13-subset-regex/huge-ascii-nosuffixlit,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,4,5.81s,0.96s,329.55us,0.96s,527.01us,0.96s,0.96s
reported/i13-subset-regex/huge-unicode-nosuffixlit,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,16013977,8,5.26s,427.80ms,228.43us,428.04ms,833.10us,427.32ms,430.14ms
reported/i13-subset-regex/huge-unicode-nosuffixlit,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,16013977,4,5.46s,906.07ms,928.62us,906.60ms,1.63ms,905.13ms,909.10ms
reported/i13-subset-regex/huge-unicode-nosuffixlit,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,16013977,4,5.81s,0.96s,347.46us,0.96s,925.51us,0.96s,0.96s
reported/i787-keywords/compile,compile,0.1.0 (rev be8b1354b8),python/re,3.12.3,,,6510,4.56s,457.97us,2.10us,458.17us,5.32us,447.12us,781.87us
reported/i787-keywords/compile,compile,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,5701,4.51s,348.12us,2.85us,348.32us,4.22us,336.22us,386.24us
reported/i787-keywords/compile,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,,4242,4.51s,350.08us,2.83us,350.27us,4.16us,338.99us,370.93us
reported/i787-keywords/ascii,count-spans,0.1.0 (rev be8b1354b8),python/re,3.12.3,,123141,94,4.56s,32.04ms,17.38us,32.05ms,29.47us,32.00ms,32.15ms
reported/i787-keywords/ascii,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,123141,5351,4.51s,560.58us,1.65us,560.65us,2.55us,552.72us,581.44us
reported/i787-keywords/ascii,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,123141,5313,4.51s,564.58us,1.86us,564.66us,4.42us,555.79us,815.32us
reported/i787-keywords/unicode,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,123141,5348,4.51s,560.86us,1.70us,560.95us,2.66us,551.86us,587.22us
reported/i787-keywords/unicode,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,123141,5298,4.51s,566.18us,1.73us,566.25us,2.66us,556.44us,588.65us
reported/i787-keywords/opt-ascii,count-spans,0.1.0 (rev be8b1354b8),python/re,3.12.3,,123141,2335,4.56s,1.28ms,7.17us,1.28ms,12.74us,1.26ms,1.58ms
reported/i787-keywords/opt-ascii,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,123141,10658,4.51s,281.37us,1.43us,281.45us,2.10us,275.51us,313.44us
reported/i787-keywords/opt-ascii,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,123141,10614,4.51s,282.60us,1.46us,282.61us,2.10us,276.48us,301.07us
reported/i787-keywords/opt-unicode,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,123141,10614,4.51s,282.61us,1.17us,282.63us,1.79us,274.98us,300.11us
reported/i787-keywords/opt-unicode,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,123141,10569,4.51s,283.76us,1.34us,283.82us,2.01us,276.99us,303.29us
reported/i988-cloudflare-compile/javascript-obfuscation,compile,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,201133,4.56s,14.38us,123.00ns,14.40us,261.00ns,13.68us,42.88us
reported/i988-cloudflare-compile/javascript-obfuscation,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,,191816,4.56s,14.92us,160.00ns,14.96us,323.00ns,14.02us,40.06us
reported/i988-cloudflare-compile/sql-injection,compile,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,19293,4.51s,142.19us,2.44us,142.69us,3.54us,133.23us,158.71us
reported/i988-cloudflare-compile/sql-injection,compile,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,,18996,4.51s,144.06us,2.56us,144.62us,3.88us,135.18us,227.60us
slow/quadratic-regex-1x,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,99,313300,4.62s,9.53us,14.00ns,9.55us,121.00ns,9.46us,27.00us
slow/quadratic-regex-1x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,99,312420,4.62s,9.56us,14.00ns,9.57us,127.00ns,9.49us,27.09us
slow/quadratic-regex-2x,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,198,76283,4.56s,39.25us,24.00ns,39.30us,259.00ns,39.13us,62.85us
slow/quadratic-regex-2x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,198,76284,4.56s,39.25us,23.00ns,39.30us,267.00ns,39.14us,65.13us
slow/quadratic-haystack-1x,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,100,114842,4.56s,25.80us,111.00ns,25.90us,2.48us,25.18us,790.59us
slow/quadratic-haystack-1x,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,100,623011,4.73s,4.77us,22.00ns,4.79us,94.00ns,4.69us,15.81us
slow/quadratic-haystack-1x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,100,618799,4.73s,4.81us,9.00ns,4.82us,93.00ns,4.76us,26.24us
slow/quadratic-haystack-2x,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,200,35460,4.56s,84.25us,138.00ns,84.38us,2.05us,81.74us,365.68us
slow/quadratic-haystack-2x,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,200,150495,4.56s,19.88us,23.00ns,19.91us,213.00ns,19.75us,38.71us
slow/quadratic-haystack-2x,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,200,149643,4.56s,20.00us,23.00ns,20.02us,192.00ns,19.83us,29.55us
test/dot/default-new-line,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,1,1000000,1.28s,332.00ns,11.00ns,349.00ns,804.00ns,290.00ns,681.09us
test/dot/default-new-line,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1,1000000,425.55ms,21.00ns,0.00ns,21.00ns,7.00ns,19.00ns,2.30us
test/dot/default-new-line,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1,1000000,474.27ms,23.00ns,1.00ns,24.00ns,7.00ns,22.00ns,2.19us
test/dot/default-carriage-return,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,1,1000000,1.38s,382.00ns,13.00ns,400.00ns,815.00ns,336.00ns,681.31us
test/dot/default-carriage-return,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1,1000000,474.54ms,23.00ns,1.00ns,23.00ns,6.00ns,20.00ns,2.70us
test/dot/default-carriage-return,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1,1000000,475.45ms,24.00ns,0.00ns,25.00ns,27.00ns,23.00ns,25.90us
test/dot/dotall-new-line,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,1,1000000,1.38s,369.00ns,14.00ns,387.00ns,732.00ns,325.00ns,613.04us
test/dot/dotall-new-line,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1,1000000,475.64ms,22.00ns,1.00ns,23.00ns,7.00ns,20.00ns,2.20us
test/dot/dotall-new-line,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1,1000000,525.13ms,25.00ns,1.00ns,25.00ns,7.00ns,23.00ns,2.73us
test/dot/dotall-carriage-return,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,1,1000000,1.38s,378.00ns,14.00ns,398.00ns,865.00ns,326.00ns,739.83us
test/dot/dotall-carriage-return,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1,1000000,525.84ms,23.00ns,1.00ns,23.00ns,7.00ns,20.00ns,2.75us
test/dot/dotall-carriage-return,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1,1000000,475.08ms,24.00ns,0.00ns,25.00ns,8.00ns,23.00ns,4.10us
test/dot/multiline-new-line,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,1,1000000,1.28s,327.00ns,11.00ns,344.00ns,825.00ns,287.00ns,702.28us
test/dot/multiline-new-line,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1,1000000,525.28ms,21.00ns,0.00ns,21.00ns,9.00ns,19.00ns,5.44us
test/dot/multiline-new-line,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1,1000000,475.60ms,24.00ns,0.00ns,24.00ns,7.00ns,22.00ns,2.08us
test/dot/multiline-carriage-return,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,1,1000000,1.38s,375.00ns,13.00ns,393.00ns,808.00ns,328.00ns,678.64us
test/dot/multiline-carriage-return,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1,1000000,475.13ms,22.00ns,1.00ns,23.00ns,8.00ns,20.00ns,2.37us
test/dot/multiline-carriage-return,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1,1000000,524.83ms,24.00ns,0.00ns,25.00ns,7.00ns,23.00ns,2.22us
test/dot/dotall-multiline-new-line,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,1,1000000,1.38s,372.00ns,13.00ns,392.00ns,814.00ns,325.00ns,681.66us
test/dot/dotall-multiline-new-line,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1,1000000,475.45ms,23.00ns,1.00ns,23.00ns,6.00ns,20.00ns,2.11us
test/dot/dotall-multiline-new-line,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1,1000000,425.41ms,25.00ns,1.00ns,25.00ns,7.00ns,23.00ns,2.73us
test/dot/dotall-multiline-carriage-return,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,1,1000000,1.38s,377.00ns,15.00ns,395.00ns,724.00ns,324.00ns,603.05us
test/dot/dotall-multiline-carriage-return,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,1,1000000,425.46ms,24.00ns,1.00ns,24.00ns,9.00ns,20.00ns,4.33us
test/dot/dotall-multiline-carriage-return,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,1,1000000,475.28ms,25.00ns,1.00ns,25.00ns,7.00ns,23.00ns,2.60us
test/func/leftmost-first,count-spans,0.1.0 (rev be8b1354b8),python/re,3.12.3,,7,1000000,1.53s,443.00ns,13.00ns,463.00ns,815.00ns,397.00ns,683.55us
test/func/leftmost-first,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,7,1000000,475.85ms,22.00ns,0.00ns,23.00ns,7.00ns,20.00ns,2.70us
test/func/leftmost-first,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,7,1000000,474.87ms,26.00ns,0.00ns,26.00ns,7.00ns,24.00ns,2.94us
test/func/dollar-only-matches-end,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,2,1000000,1.63s,491.00ns,18.00ns,510.00ns,785.00ns,434.00ns,664.54us
test/func/dollar-only-matches-end,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,2,1000000,524.49ms,34.00ns,1.00ns,35.00ns,9.00ns,32.00ns,2.40us
test/func/dollar-only-matches-end,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,2,1000000,475.46ms,36.00ns,1.00ns,37.00ns,22.00ns,34.00ns,20.23us
test/func/non-greedy,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,3,1000000,1.68s,533.00ns,15.00ns,552.00ns,848.00ns,470.00ns,719.93us
test/func/non-greedy,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,3,1000000,475.24ms,37.00ns,1.00ns,38.00ns,9.00ns,34.00ns,2.74us
test/func/non-greedy,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,3,1000000,475.79ms,38.00ns,1.00ns,39.00ns,13.00ns,36.00ns,9.00us
test/model/count,count,0.1.0 (rev be8b1354b8),python/re,3.12.3,,37,1000000,1.93s,651.00ns,16.00ns,668.00ns,738.00ns,594.00ns,618.89us
test/model/count,count,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,37,1000000,525.74ms,56.00ns,0.00ns,57.00ns,10.00ns,54.00ns,1.98us
test/model/count,count,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,37,1000000,575.86ms,59.00ns,0.00ns,59.00ns,11.00ns,56.00ns,3.12us
test/model/count-spans,count-spans,0.1.0 (rev be8b1354b8),python/re,3.12.3,,37,1000000,2.08s,722.00ns,16.00ns,740.00ns,720.00ns,660.00ns,595.37us
test/model/count-spans,count-spans,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,37,1000000,624.74ms,74.00ns,1.00ns,75.00ns,12.00ns,71.00ns,2.81us
test/model/count-spans,count-spans,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,37,1000000,624.57ms,75.00ns,1.00ns,75.00ns,12.00ns,72.00ns,2.67us
test/model/count-captures,count-captures,0.1.0 (rev be8b1354b8),python/re,3.12.3,,37,1000000,2.28s,828.00ns,17.00ns,845.00ns,843.00ns,759.00ns,724.57us
test/model/count-captures,count-captures,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,37,1000000,626.21ms,84.00ns,1.00ns,86.00ns,12.00ns,81.00ns,2.94us
test/model/count-captures,count-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,37,1000000,524.85ms,85.00ns,1.00ns,87.00ns,12.00ns,82.00ns,2.70us
test/model/grep,grep,0.1.0 (rev be8b1354b8),python/re,3.12.3,,13,1000000,2.13s,735.00ns,11.00ns,751.00ns,748.00ns,684.00ns,629.86us
test/model/grep,grep,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,13,1000000,475.12ms,33.00ns,1.00ns,34.00ns,9.00ns,30.00ns,2.81us
test/model/grep,grep,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,13,1000000,525.58ms,33.00ns,1.00ns,34.00ns,10.00ns,31.00ns,2.71us
test/model/grep-captures,grep-captures,0.1.0 (rev be8b1354b8),python/re,3.12.3,,20,1000000,4.69s,2.60us,38.00ns,2.62us,770.00ns,2.41us,642.54us
test/model/grep-captures,grep-captures,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,20,1000000,778.36ms,180.00ns,3.00ns,182.00ns,24.00ns,169.00ns,13.51us
test/model/grep-captures,grep-captures,0.1.0 (rev be8b1354b8),rust/regex-lookbehind,1.12.0,,20,1000000,777.43ms,181.00ns,2.00ns,182.00ns,18.00ns,168.00ns,2.51us
test/model/compile,compile,0.1.0 (rev be8b1354b8),python/re,3.12.3,,,158412,4.56s,17.65us,257.00ns,17.71us,2.01us,16.12us,693.10us
test/model/compile,compile,0.1.0 (rev be8b1354b8),rust/regex,1.11.0,,,256838,4.62s,11.06us,121.00ns,11.09us,267.00ns,10.48us,37.67us
